zV-MIXhL1atiHTc1P1HRRA	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	GoodForKids
w1s-nOkqgo__sPZAZO9fRQ	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	2	casual	N/A	N/A	RestaurantsGoodForGroups RestaurantsReservations
G0tUd_gFsRMGY3HXQQ3FJQ	none	N/A	N/A	BikeParking BusinessParking_garage BusinessParking_street	N/A	N/A	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
lpxj6LFir23Ds6swW8a6fg	full_bar	Ambience_touristy	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_lunch	BestNights_friday BestNights_saturday	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
GnFvPN1sCMbho2ItzuPemw	none	Ambience_casual	N/A	BikeParking	N/A	average	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
_T2Aa3Vf5t68PqqxvzoX0Q	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
9Yo5Fl8wstZlxBnD0G-uHg	none	Ambience_casual	N/A	BusinessParking_lot	N/A	average	1	casual	N/A	N/A	GoodForKids DriveThru RestaurantsGoodForGroups
GWWIyxmD-lynwmiiv2zQUA	none	N/A	N/A	N/A	N/A	quiet	1	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
jf_N8zWp30usaMLXdJs9Jg	none	N/A	N/A	N/A	N/A	average	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids DriveThru RestaurantsGoodForGroups
Q8b36PEPL61nxeQDcLBV7g	N/A	N/A	N/A	BikeParking BusinessParking_garage	N/A	N/A	1	N/A	N/A	N/A	N/A
YWLkcMOx6YmCxDlLjBG8eA	none	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	quiet	1	casual	GoodForMeal_brunch	N/A	GoodForKids
7MltaA4C_wYJ72JHCOS4zQ	full_bar	N/A	N/A	BusinessParking_street	N/A	average	2	dressy	GoodForMeal_brunch	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
yednPCeCKT2eQWtv5wd7Lg	full_bar	N/A	N/A	BusinessParking_lot	N/A	quiet	1	casual	N/A	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
-R2kwt0qMnzwEdAfXPvkXg	none	Ambience_casual	N/A	BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups
0AoLth4u_V4mOx8Az_AIYQ	none	Ambience_casual	N/A	BusinessParking_lot	N/A	average	1	casual	GoodForMeal_breakfast GoodForMeal_brunch GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids DriveThru RestaurantsGoodForGroups
iR6kEMdNRFc9QZUNTQo5Zg	none	N/A	N/A	N/A	N/A	average	1	casual	GoodForMeal_breakfast	N/A	GoodForKids
MwsGayIlUkXQ46mkmV3jlA	none	N/A	N/A	N/A	N/A	quiet	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
MV4MCTQ4EbhoZ-JseM1x-Q	none	N/A	N/A	BusinessParking_street	N/A	N/A	1	casual	N/A	N/A	GoodForKids OutdoorSeating RestaurantsDelivery RestaurantsGoodForGroups
H5PdoEWleg9uDU67ZAy6JA	full_bar	Ambience_hipster Ambience_trendy	N/A	BikeParking BusinessParking_street	Music_dj GoodForDancing	loud	2	casual	N/A	BestNights_thursday	RestaurantsGoodForGroups
N92Pbr2ygKDLkjmr-4BAPw	full_bar	N/A	N/A	BikeParking	N/A	average	2	casual	N/A	BestNights_sunday	RestaurantsGoodForGroups
7KB_fvSCGJQfq0rFl4_ecg	N/A	N/A	N/A	N/A	N/A	N/A	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
S-WbBty-kGOO3Fmwx3Jmlw	N/A	N/A	N/A	BikeParking BusinessParking_street	N/A	N/A	1	N/A	N/A	N/A	N/A
Ac3JAxptiN4wfPg-zNNCNw	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	RestaurantsDelivery
Nf9s7ULgb0Shnc5Mr7JweQ	N/A	N/A	N/A	N/A	N/A	average	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
ilUhKIqr1rsALh-6BM7_RQ	none	N/A	N/A	BikeParking	N/A	quiet	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
z15C-dJodOlPO8bMBl6F8g	full_bar	Ambience_hipster Ambience_trendy	N/A	BikeParking BusinessParking_street	Music_background_music	average	2	casual	GoodForMeal_brunch GoodForMeal_dinner	BestNights_thursday BestNights_friday BestNights_saturday	RestaurantsGoodForGroups RestaurantsReservations
IakOnLeTFBvJvcxxBHQq_Q	full_bar	Ambience_casual	N/A	BikeParking	N/A	average	2	casual	GoodForMeal_brunch	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
kPwYdRKp1-W1-tUR8iylxw	beer_and_wine	Ambience_casual	N/A	BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dessert GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
guGPP-3ZsXdLNjtZDnR7tw	full_bar	N/A	N/A	BikeParking BusinessParking_lot	Music_jukebox	average	2	casual	N/A	BestNights_thursday BestNights_friday BestNights_saturday	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
M8UHKKHpJHd7AUiMTHGrOw	full_bar	N/A	N/A	N/A	N/A	average	2	casual	N/A	N/A	OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
pJxbs4qsbd9lVYiLLc6Eig	beer_and_wine	Ambience_casual	N/A	BikeParking BusinessParking_street BusinessParking_valet	N/A	loud	1	casual	GoodForMeal_lunch	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
5bF1zC3aEqiwYEkkdcWxKQ	none	N/A	N/A	BikeParking	N/A	average	1	casual	N/A	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
Zvlj-r49ftG7FNCpxKoUiA	none	Ambience_casual	N/A	BusinessParking_street	N/A	average	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
5ggluCpQ25P0Ma_w2cBDEA	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_lunch	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
bissv52dx3lT7kAgEmIDEQ	none	N/A	N/A	BusinessParking_street	N/A	average	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
eV2T4KE_sOxNhtyor3t7Bw	full_bar	N/A	N/A	BikeParking BusinessParking_street	N/A	loud	2	casual	N/A	N/A	OutdoorSeating RestaurantsGoodForGroups
TcCWYYL6FxBTT6KrxabwRg	none	N/A	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_lunch	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
hjhAG9x482VE2Yc5Z4lkKA	none	Ambience_casual Ambience_divey	N/A	BusinessParking_lot	N/A	quiet	1	casual	N/A	N/A	GoodForKids
K-SsrPH0nFExdpLrTo1X1w	full_bar	Ambience_casual	N/A	BusinessParking_lot	N/A	loud	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
Bj8SZok_fBDxzHYE4Z_0kA	full_bar	Ambience_casual	N/A	BusinessParking_lot	N/A	quiet	2	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups
GjX2WgchvvS-JAWBmzkLyQ	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	quiet	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups
cCxedEjAHQO6h9eJ4KOobQ	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	GoodForKids RestaurantsReservations
y1J-Op_J6YHXrNGOtUFbZw	full_bar	Ambience_casual	N/A	BusinessParking_lot	N/A	average	2	casual	GoodForMeal_latenight	BestNights_sunday	RestaurantsGoodForGroups
FLQLCrRlMMsMXOM0sESGWA	none	N/A	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	N/A	N/A	RestaurantsDelivery
K0dp91jd_vqW4uNgvW6oag	none	Ambience_casual	N/A	BusinessParking_lot	N/A	average	1	casual	GoodForMeal_breakfast	N/A	GoodForKids
j2do6crDCVPK7QHKa-XjZw	none	N/A	N/A	N/A	N/A	average	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
ckbDWYPT8TP7etP0WHU2Yg	none	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	loud	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups
YV2-i3g657ZP-vDER2dv7w	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	N/A	N/A	N/A
pF8eI3VIN8J4vroeywv5tg	none	N/A	N/A	N/A	N/A	average	1	casual	N/A	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
dMnAXZ3XPMNgAQ9BwXCFBA	full_bar	Ambience_casual Ambience_hipster	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_dinner	BestNights_thursday BestNights_friday	RestaurantsGoodForGroups RestaurantsReservations
TTnUoYDCQoTfldLs3AuTDg	N/A	N/A	N/A	BikeParking	N/A	N/A	1	casual	N/A	N/A	GoodForKids OutdoorSeating
TZpTyyGvQkKPnt59PVUGhg	full_bar	Ambience_classy	N/A	BikeParking BusinessParking_street	Music_background_music	average	2	casual	GoodForMeal_dinner GoodForMeal_latenight	BestNights_friday BestNights_saturday BestNights_sunday	N/A
EHGKrUgGpxYpfs4N3paJ1w	N/A	N/A	N/A	N/A	N/A	N/A	3	N/A	N/A	N/A	N/A
mxZQQwT8VkoPGH0-1pbXZQ	N/A	N/A	N/A	N/A	N/A	N/A	N/A	casual	N/A	N/A	RestaurantsDelivery RestaurantsGoodForGroups
VVbp-2Bs5_MGrjboTwpSRA	none	N/A	N/A	BusinessParking_lot	N/A	N/A	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery
oV70qMi0YsuSKcByW4VefQ	N/A	N/A	N/A	N/A	N/A	very_loud	N/A	casual	N/A	N/A	N/A
nxeeZnumQkrEFORtFpwSvA	full_bar	N/A	N/A	BikeParking BusinessParking_street	Music_jukebox Music_live	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	BestNights_friday BestNights_saturday	GoodForKids OutdoorSeating RestaurantsGoodForGroups
e9KXojla4OuVP7qcC5LNsg	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
bhVReN50h-lLfgIWA5Ovgg	none	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
FxLfqxdYPA6Z85PFKaqLrg	full_bar	Ambience_casual	N/A	BusinessParking_lot	N/A	quiet	2	casual	N/A	N/A	OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
J_NA-_WNLAJQg7eZwn1dWw	full_bar	N/A	N/A	BikeParking	N/A	N/A	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
YO0wmR-mgb_2dNCSyZFoaQ	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	RestaurantsDelivery
0IhSOm9Vm1JkvRO6XyElGg	none	N/A	N/A	BikeParking	N/A	quiet	2	casual	N/A	N/A	GoodForKids OutdoorSeating RestaurantsDelivery
RcpBuH5LHNj1v9MT1JK22w	none	N/A	N/A	BikeParking	N/A	quiet	1	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups
9_1N2SoNoS3DGV9V-4kndw	none	N/A	N/A	N/A	N/A	average	1	casual	N/A	N/A	RestaurantsDelivery
tIjoGxi2r6QvREucvQwZpA	none	N/A	N/A	BusinessParking_street	N/A	quiet	2	casual	GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups
bAOWxEeLaQre59MKZiFEIg	full_bar	Ambience_intimate Ambience_romantic	N/A	BikeParking BusinessParking_street	N/A	quiet	2	dressy	GoodForMeal_dinner	N/A	RestaurantsGoodForGroups RestaurantsReservations
lRB4EvPM0L88f4meH9KcYQ	none	Ambience_hipster	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups
TMirWwTikHCn5H82K9QMXQ	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	loud	2	casual	GoodForMeal_dinner GoodForMeal_latenight	N/A	RestaurantsGoodForGroups
JBrwWVhNm8PFhTOVkuXk4Q	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_breakfast	N/A	GoodForKids RestaurantsGoodForGroups
XLJ4dIGvF9r-seyPeTHRrQ	none	Ambience_casual	N/A	BusinessParking_lot	N/A	average	1	casual	GoodForMeal_breakfast	N/A	GoodForKids RestaurantsGoodForGroups
lk02Yf1xJ-8Fg2b-2fTZow	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	1	casual	N/A	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
5TlkaYNie2xjv7nXW12Svg	none	N/A	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_lunch	N/A	GoodForKids
owO2UkNKk9qrWWd_PTYLDA	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	RestaurantsGoodForGroups
X3-ZauIT8o2tcoBHjYUKFw	N/A	N/A	N/A	N/A	N/A	average	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery
qAVoausNrMEByp2cFt8EaA	N/A	N/A	N/A	BikeParking	N/A	N/A	1	N/A	N/A	N/A	N/A
-FcuxZqsQ0FO35GEXExwjw	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_dinner GoodForMeal_latenight	N/A	OutdoorSeating RestaurantsGoodForGroups
vdZKNc93fYuCggWQ5afLfA	N/A	N/A	N/A	N/A	N/A	N/A	N/A	casual	N/A	N/A	RestaurantsGoodForGroups RestaurantsReservations
F44RugAixD4yauHlTGXGug	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner GoodForMeal_latenight	BestNights_saturday	GoodForKids RestaurantsGoodForGroups
h1fOnj8ofEmKM7U9JdCcGw	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	quiet	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
LtPnsCPkCb41VG5fQr18IQ	none	N/A	N/A	BikeParking	N/A	quiet	1	casual	GoodForMeal_lunch	N/A	N/A
XHVwfpAR4cna4zboZ5rPtA	none	N/A	N/A	N/A	N/A	quiet	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
bITJXsOT4hCqahJc1dHMDQ	none	Ambience_trendy	N/A	N/A	N/A	loud	1	casual	GoodForMeal_lunch	N/A	GoodForKids OutdoorSeating
tBecXDdDmboDVwUu4kmOiA	none	N/A	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	N/A	N/A	RestaurantsDelivery RestaurantsGoodForGroups
REfM-TpPnDSpgAMB_puQbw	full_bar	Ambience_classy	N/A	BikeParking BusinessParking_garage	N/A	average	3	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
xcVanoC1mm8Yc2967qOIlw	beer_and_wine	N/A	N/A	BikeParking	N/A	average	1	casual	N/A	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
X4CRPHvv-33kjxVJISZpUg	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups RestaurantsReservations
a3ZqjElMgAe924sbXZVcvA	none	N/A	N/A	N/A	N/A	N/A	1	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups
mmPzI2wqydgfh7_hjORBMQ	none	N/A	N/A	N/A	N/A	quiet	2	casual	N/A	N/A	RestaurantsDelivery
9-ZnudMFXPKp_NLk2HIOKg	N/A	N/A	N/A	N/A	N/A	average	2	casual	N/A	N/A	GoodForKids
3GuqcEYaF1d1WXcwOX5xPw	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_breakfast GoodForMeal_brunch	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
4JkIFC5MC7LPzu4v3Pay6w	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	loud	2	casual	GoodForMeal_lunch GoodForMeal_dinner GoodForMeal_latenight	BestNights_tuesday BestNights_friday BestNights_saturday	GoodForKids OutdoorSeating RestaurantsGoodForGroups
pTNatiVBoVnx2w2kwaD66g	full_bar	N/A	N/A	N/A	N/A	loud	2	casual	N/A	N/A	GoodForKids OutdoorSeating
6IZuuJdMqjNVTvOVRxoJ-Q	full_bar	N/A	N/A	N/A	N/A	N/A	3	dressy	N/A	N/A	RestaurantsGoodForGroups RestaurantsReservations
2s5M8rzI7fGSRbtgRc-erA	N/A	N/A	N/A	N/A	N/A	N/A	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
F1PVqJKljZcpOZU7Otua6g	full_bar	N/A	N/A	BusinessParking_lot	N/A	average	3	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
-j0CbYvlwuJ3Tfx__X38gA	full_bar	Ambience_intimate	N/A	BusinessParking_street	N/A	quiet	3	dressy	GoodForMeal_dinner	N/A	OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
IBGrQ6YUywBp1Hqu9c1LZQ	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	2	casual	GoodForMeal_dinner GoodForMeal_latenight	N/A	OutdoorSeating RestaurantsGoodForGroups
BCo64KS3O_gDXBEWohpI-A	N/A	N/A	N/A	N/A	N/A	N/A	1	casual	N/A	N/A	GoodForKids
r3PPgxuhSh2rwxPqJ2waDQ	none	N/A	N/A	BusinessParking_street	N/A	average	2	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
But8zrzUE3-VGr5P6PLgxQ	none	N/A	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_breakfast GoodForMeal_brunch GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups
j37Z4LIXTH9j6KOq9aX8DQ	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_street	Music_jukebox	average	2	casual	GoodForMeal_dinner	BestNights_wednesday BestNights_thursday BestNights_friday	RestaurantsGoodForGroups
VMmGHyGj7nuj16voJkfuJg	none	N/A	N/A	N/A	N/A	quiet	2	casual	N/A	N/A	GoodForKids
fjtmOAoiJdMCFFzrkEJESg	none	N/A	N/A	BikeParking	N/A	N/A	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
3xqwfJoPtvk7zioX82L5iA	full_bar	N/A	N/A	BikeParking	N/A	average	1	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups
BPWZRoeUQaKg5jAqLGkbMw	none	N/A	N/A	N/A	N/A	very_loud	1	casual	N/A	N/A	GoodForKids OutdoorSeating DriveThru RestaurantsGoodForGroups
TKDL0wiztnEr_rMkX8ZomQ	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	loud	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups
FiP7mCGs-qelOSmapmbt1A	beer_and_wine	Ambience_casual	N/A	BusinessParking_lot	N/A	average	2	casual	GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
_0W9-Gkjkcct8vcStBU7iQ	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	GoodForKids RestaurantsDelivery
cfjkP0icF3wdaOJQJUy9sw	none	N/A	N/A	BikeParking BusinessParking_lot	N/A	quiet	1	casual	GoodForMeal_lunch GoodForMeal_dinner GoodForMeal_latenight	N/A	GoodForKids DriveThru RestaurantsGoodForGroups
NV9ftiLhePO0bNE1z8y6qw	N/A	N/A	N/A	BikeParking	N/A	N/A	1	casual	N/A	N/A	GoodForKids
mEOVr6mU6RSGqYtLzqf6RQ	none	N/A	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_latenight	N/A	GoodForKids RestaurantsGoodForGroups
lXYU0X8_lYMjdwtOIE2ftQ	N/A	N/A	N/A	N/A	N/A	N/A	2	N/A	N/A	N/A	RestaurantsDelivery RestaurantsGoodForGroups
SgEeVAVCVpDKvGem7g8fEQ	N/A	N/A	N/A	BikeParking BusinessParking_lot BusinessParking_street	N/A	N/A	1	N/A	N/A	N/A	N/A
7RP9tIc5YjxSM0QK6u1Hsg	N/A	N/A	N/A	BikeParking	N/A	N/A	1	casual	N/A	N/A	GoodForKids RestaurantsDelivery
tdLzywYXCOmskX95V53G5g	none	N/A	N/A	N/A	N/A	average	1	N/A	N/A	N/A	GoodForKids
X4YG1pu1MDVSi07S3i4YCA	none	Ambience_casual	N/A	BusinessParking_street	N/A	quiet	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids
cF94J7DhVdKWGMkDYmgyxQ	N/A	N/A	N/A	N/A	N/A	N/A	2	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups
VFv7NcPW9ajUTLleJ8wOQA	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	1	casual	GoodForMeal_lunch	N/A	GoodForKids RestaurantsGoodForGroups
_EVOLAjWYEfSOO_smbBxaA	none	N/A	N/A	BikeParking	N/A	loud	1	casual	GoodForMeal_brunch	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
JS8zqTShTYXHvpsWYTaQ6A	full_bar	Ambience_hipster Ambience_trendy	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	BestNights_wednesday BestNights_friday BestNights_saturday	RestaurantsGoodForGroups
qYiVyZrgbzxcBxuUgfPyHg	full_bar	Ambience_casual Ambience_divey	N/A	BusinessParking_street	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner GoodForMeal_latenight	BestNights_friday BestNights_saturday BestNights_sunday	GoodForKids RestaurantsGoodForGroups
zWdO_P10pQlBKL95gYC_iw	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_breakfast GoodForMeal_lunch	N/A	GoodForKids
sK679EVs3EUgmXR56bqMGw	N/A	N/A	N/A	N/A	N/A	N/A	2	N/A	N/A	N/A	GoodForKids
CsDOXAZzy63chLjT3F-pJA	full_bar	N/A	N/A	BikeParking BusinessParking_lot	GoodForDancing	loud	2	casual	N/A	BestNights_wednesday BestNights_thursday BestNights_friday	OutdoorSeating RestaurantsGoodForGroups
RFCtxMNwO_8ONYnWNDxYqg	N/A	Ambience_casual	N/A	BusinessParking_street	N/A	average	1	casual	GoodForMeal_breakfast GoodForMeal_lunch	N/A	GoodForKids OutdoorSeating RestaurantsGoodForGroups
gpwq15g8M3xMSpy2RL2HRg	full_bar	Ambience_classy Ambience_upscale	N/A	BusinessParking_garage BusinessParking_validated	N/A	average	3	dressy	GoodForMeal_dinner	N/A	OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
AR9Lf9MIsBqc52qlyKIpcg	N/A	N/A	N/A	N/A	N/A	average	1	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups
bjI3a8pqjEgz6AUfI3JHLA	N/A	N/A	N/A	BusinessParking_lot	N/A	average	2	casual	GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
n_knxbqwchwrpp1cZ8AZSw	none	Ambience_casual Ambience_divey	N/A	BusinessParking_street	N/A	average	1	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups
t3uYS5ClpvjS-7ItPEflUQ	N/A	N/A	N/A	BikeParking	N/A	N/A	1	casual	GoodForMeal_breakfast	N/A	GoodForKids RestaurantsGoodForGroups
FvJtjO5nuIy5erGbkJpJXw	full_bar	Ambience_casual	N/A	BikeParking BusinessParking_lot	N/A	average	2	casual	GoodForMeal_lunch GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
ndE42tcNzqjSEW_Ciz2BOw	none	Ambience_casual	N/A	BikeParking BusinessParking_street	N/A	average	2	casual	GoodForMeal_lunch	N/A	RestaurantsReservations
653_WP4afW32ihnprQmSjQ	none	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	GoodForKids RestaurantsGoodForGroups
2LVuwl-eH-8PYikyFmqcTQ	full_bar	Ambience_divey	N/A	BikeParking BusinessParking_lot	N/A	average	1	casual	GoodForMeal_latenight	N/A	OutdoorSeating RestaurantsDelivery RestaurantsGoodForGroups
2d9ABtvEBcGCcN6B13Fy1w	full_bar	N/A	N/A	BusinessParking_lot BusinessParking_street	N/A	N/A	2	dressy	N/A	N/A	RestaurantsGoodForGroups RestaurantsReservations
rMlzrm64xAGZZOk9Rp6MlQ	none	N/A	N/A	BikeParking	N/A	N/A	1	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
azE1DNVQFBU8boVbaJhj7w	full_bar	N/A	N/A	BikeParking BusinessParking_street	Music_background_music	average	3	casual	GoodForMeal_dinner	BestNights_friday BestNights_saturday	RestaurantsGoodForGroups RestaurantsReservations
UayCOOGeeEi9GLz9v4rFBA	full_bar	N/A	N/A	BikeParking	N/A	quiet	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
keJGpYownJ-j2zQJ5huvqg	full_bar	Ambience_casual	N/A	BusinessParking_lot BusinessParking_street	N/A	loud	2	casual	GoodForMeal_lunch GoodForMeal_dinner GoodForMeal_latenight	BestNights_wednesday BestNights_friday BestNights_saturday	OutdoorSeating RestaurantsGoodForGroups RestaurantsReservations
dmiSOfKvwfjNHMQddKGG_Q	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
6C6GRESqx2bDxgMHN7LUXg	none	N/A	N/A	N/A	N/A	quiet	1	casual	N/A	N/A	GoodForKids RestaurantsGoodForGroups
9sUIgzBxFuGEAObwEEwlHw	none	N/A	N/A	BikeParking BusinessParking_street	N/A	quiet	2	casual	GoodForMeal_lunch	N/A	GoodForKids
CzqGem5OaPAk10bQK4bzbg	full_bar	N/A	N/A	BikeParking	N/A	average	2	casual	GoodForMeal_dinner	N/A	GoodForKids RestaurantsGoodForGroups RestaurantsReservations
5kYvHKRLEyYXqLkiY9OrOw	none	N/A	N/A	BusinessParking_lot	N/A	quiet	2	casual	N/A	N/A	GoodForKids RestaurantsDelivery RestaurantsGoodForGroups
